date,city,weather_desc,temp_min_c,temp_max_c,humidity_pct,wind_kph,precip_mm,precip_prob,alerts,events
2023-10-07,"Constantine, DZ",light_rain,20.9,28.7,45.0,7.0,12.1,0.179,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Civic engagement.', 'channel_focus': 'all', 'tags': 'community|city'}, {'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Jenkinsshire vs Lake Lenore', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-10-08,"Constantine, DZ",light_rain,25.0,35.3,44.0,10.0,10.8,0.17,,[]
2023-10-09,"Constantine, DZ",sunny,24.0,32.5,60.0,15.0,0.0,0.057,,[]
2023-10-10,"Constantine, DZ",light_rain,4.0,9.4,89.0,23.0,1.4,0.221,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Public Art Unveiled', 'description': 'Civic engagement.', 'channel_focus': 'pickup', 'tags': 'community|city'}]"
2023-10-11,"Constantine, DZ",sunny,9.6,21.8,74.0,8.0,0.0,0.215,,[]
2023-10-12,"Constantine, DZ",sunny,25.4,31.6,52.0,8.0,0.0,0.27,,[]
2023-10-13,"Constantine, DZ",sunny,11.4,20.1,60.0,24.0,0.0,0.059,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Jacobiburgh vs Lake Aisha', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-10-14,"Constantine, DZ",cloudy,3.9,8.9,95.0,6.0,0.0,0.149,,[]
2023-10-15,"Constantine, DZ",light_rain,18.2,27.2,71.0,20.0,6.5,0.15,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Minor price signal.', 'channel_focus': 'all', 'tags': 'economy|business'}, {'start_time_local': '23:18', 'event_type': 'local_news', 'title': 'Community Center Renovation', 'description': 'Facilities upgrade.', 'channel_focus': 'delivery', 'tags': 'community|city'}]"
2023-10-16,"Constantine, DZ",sunny,21.4,34.9,52.0,16.0,0.0,0.203,,[]
2023-10-17,"Constantine, DZ",sunny,3.8,11.9,83.0,15.0,0.0,0.244,,[]
2023-10-18,"Constantine, DZ",sunny,8.1,18.0,85.0,3.0,0.0,0.309,,[]
2023-10-19,"Constantine, DZ",light_rain,25.0,29.6,45.0,18.0,20.0,0.211,,[]
2023-10-20,"Constantine, DZ",light_rain,15.8,22.8,65.0,21.0,0.7,0.198,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Lake Vernerborough vs Port Aishaboro', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-10-21,"Constantine, DZ",cloudy,1.4,9.8,88.0,14.0,0.0,0.19,,[]
2023-10-22,"Constantine, DZ",sunny,14.4,26.2,64.0,17.0,0.0,0.061,,[]
2023-10-23,"Constantine, DZ",sunny,27.1,37.1,39.0,6.0,0.0,0.201,,[]
2023-10-24,"Constantine, DZ",sunny,12.0,20.4,66.0,13.0,0.0,0.308,,[]
2023-10-25,"Constantine, DZ",cloudy,5.0,13.9,87.0,18.0,0.0,0.317,,"[{'start_time_local': '18:30', 'event_type': 'football_match', 'title': 'League Match — Lindview vs South Gennarocester', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-10-26,"Constantine, DZ",sunny,19.6,31.2,47.0,15.0,0.0,0.278,,"[{'start_time_local': '23:21', 'event_type': 'traffic_disruption', 'title': 'Overnight Road Maintenance', 'description': 'Service timetable update.', 'channel_focus': 'all', 'tags': 'traffic|transport'}]"
2023-10-27,"Constantine, DZ",sunny,21.5,27.5,58.0,6.0,0.0,0.146,,[]
2023-10-28,"Constantine, DZ",cloudy,2.4,14.8,95.0,16.0,0.0,0.105,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Coraliefield vs New Moniquestad', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-10-29,"Constantine, DZ",sunny,8.9,20.4,69.0,10.0,0.0,0.14,,[]
2023-10-30,"Constantine, DZ",sunny,26.4,36.2,39.0,13.0,0.0,0.206,,"[{'start_time_local': '05:26', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Local enterprise meetup.', 'channel_focus': 'pickup', 'tags': 'economy|business'}]"
2023-10-31,"Constantine, DZ",sunny,13.4,21.3,66.0,11.0,0.0,0.157,,"[{'start_time_local': '13:46', 'event_type': 'traffic_disruption', 'title': 'Transit Schedule Adjustment', 'description': 'Routine maintenance.', 'channel_focus': 'all', 'tags': 'traffic|transport'}]"
2023-11-01,"Constantine, DZ",sunny,9.2,20.5,71.0,12.0,0.0,0.365,,[]
2023-11-02,"Constantine, DZ",sunny,14.3,22.5,75.0,15.0,0.0,0.319,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Civic engagement.', 'channel_focus': 'delivery', 'tags': 'community|city'}]"
2023-11-03,"Constantine, DZ",sunny,10.9,20.1,72.0,13.0,0.0,0.332,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Elizaburgh vs Yakima', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-11-04,"Constantine, DZ",sunny,16.8,24.9,55.0,12.0,0.0,0.315,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Rowemouth vs Lake Benton', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-11-05,"Constantine, DZ",sunny,18.6,27.2,58.0,11.0,0.0,0.281,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Business Chamber Roundtable', 'description': 'Minor price signal.', 'channel_focus': 'all', 'tags': 'economy|business'}, {'start_time_local': '', 'event_type': 'tech_news', 'title': 'New Telecom Package', 'description': 'Academic talk.', 'channel_focus': 'delivery', 'tags': 'tech|events'}]"
2023-11-06,"Constantine, DZ",light_rain,17.9,33.4,52.0,10.0,12.7,0.238,,[]
2023-11-07,"Constantine, DZ",sunny,20.6,31.0,55.0,11.0,0.0,0.194,,"[{'start_time_local': '01:50', 'event_type': 'tech_news', 'title': 'New Telecom Package', 'description': 'Technology updates.', 'channel_focus': 'all', 'tags': 'tech|events'}]"
2023-11-08,"Constantine, DZ",sunny,22.6,28.8,56.0,21.0,0.0,0.318,,[]
2023-11-09,"Constantine, DZ",sunny,24.7,32.4,47.0,22.0,0.0,0.375,,[]
2023-11-10,"Constantine, DZ",cloudy,-0.1,11.1,87.0,10.0,0.0,0.469,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Camarillo vs Heaneystad', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-11-11,"Constantine, DZ",light_rain,9.9,24.4,72.0,19.0,18.9,0.404,,"[{'start_time_local': '20:00', 'event_type': 'football_final', 'title': 'Cup Final — Fredtown vs East Adelleberg', 'description': 'Cup final night draws bigger gatherings at home.', 'channel_focus': 'delivery', 'tags': 'football|final|sports|national'}]"
2023-11-12,"Constantine, DZ",sunny,22.5,35.8,37.0,15.0,0.0,0.219,,[]
2023-11-13,"Constantine, DZ",sunny,9.0,20.3,70.0,13.0,0.0,0.308,,[]
2023-11-14,"Constantine, DZ",cloudy,1.8,11.3,95.0,19.0,0.0,0.291,,[]
2023-11-15,"Constantine, DZ",sunny,17.5,26.4,47.0,19.0,0.0,0.192,,[]
2023-11-16,"Constantine, DZ",light_rain,25.6,32.7,56.0,14.0,2.0,0.373,,[]
2023-11-17,"Constantine, DZ",sunny,2.6,17.5,81.0,17.0,0.0,0.271,,"[{'start_time_local': '15:00', 'event_type': 'football_final', 'title': 'everlasting Derby — Carolineland vs New Aliza', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2023-11-18,"Constantine, DZ",cloudy,9.1,14.5,91.0,23.0,0.0,0.293,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Local enterprise meetup.', 'channel_focus': 'pickup', 'tags': 'economy|business'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Kennedyfort vs Alvisland', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-11-19,"Constantine, DZ",sunny,22.4,31.3,50.0,7.0,0.0,0.376,,[]
2023-11-20,"Constantine, DZ",light_rain,18.4,27.3,81.0,18.0,5.7,0.24,,"[{'start_time_local': '20:55', 'event_type': 'tech_news', 'title': 'University AI Seminar', 'description': 'Academic talk.', 'channel_focus': 'pickup', 'tags': 'tech|events'}]"
2023-11-21,"Constantine, DZ",sunny,4.6,8.6,81.0,12.0,0.0,0.213,,[]
2023-11-22,"Constantine, DZ",light_rain,11.5,25.4,81.0,17.0,11.0,0.244,,[]
2023-11-23,"Constantine, DZ",sunny,27.7,33.4,47.0,10.0,0.0,0.215,,"[{'start_time_local': '00:00', 'event_type': 'public_holiday', 'title': 'grizzled Public Holiday', 'description': 'City-wide day off. Families gather; dine-in lunch can increase; delivery rises at dinner.', 'channel_focus': 'all', 'tags': 'holiday|family|leisure'}]"
2023-11-24,"Constantine, DZ",cloudy,10.5,17.9,95.0,19.0,0.0,0.335,,[]
2023-11-25,"Constantine, DZ",sunny,6.4,11.3,83.0,20.0,0.0,0.328,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — South Vivianneburgh vs New Everettshire', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-11-26,"Constantine, DZ",sunny,21.9,32.7,65.0,10.0,0.0,0.358,,[]
2023-11-27,"Constantine, DZ",light_rain,18.4,31.9,64.0,5.0,6.4,0.409,,[]
2023-11-28,"Constantine, DZ",sunny,0.6,15.6,82.0,13.0,0.0,0.225,,[]
2023-11-29,"Constantine, DZ",light_rain,10.3,22.8,72.0,23.0,2.1,0.365,,"[{'start_time_local': '20:45', 'event_type': 'football_match', 'title': 'League Match — Maybellebury vs Ramonfield', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-11-30,"Constantine, DZ",sunny,21.3,35.4,44.0,15.0,0.0,0.246,,[]
2023-12-01,"Constantine, DZ",sunny,10.9,20.4,65.0,4.0,0.0,0.443,,[]
2023-12-02,"Constantine, DZ",sunny,13.4,22.9,72.0,13.0,0.0,0.397,,"[{'start_time_local': '', 'event_type': 'celebrity', 'title': 'Local Artist Releases Single', 'description': 'Brand activation.', 'channel_focus': 'all', 'tags': 'entertainment|culture'}]"
2023-12-03,"Constantine, DZ",sunny,17.3,27.0,66.0,21.0,0.0,0.449,,[]
2023-12-04,"Constantine, DZ",sunny,17.9,22.1,60.0,12.0,0.0,0.532,,[]
2023-12-05,"Constantine, DZ",sunny,18.5,28.5,55.0,16.0,0.0,0.263,,[]
2023-12-06,"Constantine, DZ",sunny,16.4,25.9,61.0,15.0,0.0,0.457,,"[{'start_time_local': '17:00', 'event_type': 'football_match', 'title': 'League Match — Considineshire vs Framistad', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-12-07,"Constantine, DZ",sunny,24.2,30.9,53.0,16.0,0.0,0.483,,[]
2023-12-08,"Constantine, DZ",sunny,20.8,36.2,46.0,13.0,0.0,0.386,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — East Oswaldoside vs Carafort', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-12-09,"Constantine, DZ",sunny,20.8,32.2,58.0,2.0,0.0,0.389,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Jackson vs East Kristian', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-12-10,"Constantine, DZ",cloudy,3.6,12.5,86.0,14.0,0.0,0.272,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Local Ordinance Proposal', 'description': 'Civic session announcement.', 'channel_focus': 'all', 'tags': 'politics|civics'}]"
2023-12-11,"Constantine, DZ",light_rain,10.5,16.9,84.0,26.0,24.1,0.308,,[]
2023-12-12,"Constantine, DZ",sunny,25.4,35.7,53.0,26.0,0.0,0.432,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Local Ordinance Proposal', 'description': 'Routine policy update.', 'channel_focus': 'all', 'tags': 'politics|civics'}]"
2023-12-13,"Constantine, DZ",light_rain,9.9,18.5,72.0,20.0,10.1,0.575,,[]
2023-12-14,"Constantine, DZ",cloudy,5.1,11.6,95.0,16.0,0.0,0.447,,[]
2023-12-15,"Constantine, DZ",light_rain,19.6,27.5,77.0,15.0,8.1,0.415,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Port Vinnie vs East Maida', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-12-16,"Constantine, DZ",sunny,20.1,31.2,52.0,14.0,0.0,0.363,,[]
2023-12-17,"Constantine, DZ",sunny,7.2,13.0,84.0,5.0,0.0,0.49,,[]
2023-12-18,"Constantine, DZ",sunny,5.2,16.0,84.0,14.0,0.0,0.128,,[]
2023-12-19,"Constantine, DZ",sunny,21.4,29.3,51.0,23.0,0.0,0.494,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Emmerichton vs East Pearlhaven', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-12-20,"Constantine, DZ",sunny,15.2,23.1,68.0,17.0,0.0,0.335,,[]
2023-12-21,"Constantine, DZ",cloudy,2.3,12.4,95.0,21.0,0.0,0.373,,[]
2023-12-22,"Constantine, DZ",sunny,13.3,25.1,59.0,21.0,0.0,0.4,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — North Alysaport vs East Emilio', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-12-23,"Constantine, DZ",light_rain,22.8,32.8,52.0,15.0,5.8,0.334,,"[{'start_time_local': '17:24', 'event_type': 'tech_news', 'title': 'Regional Tech Meetup', 'description': 'Infrastructure upgrade.', 'channel_focus': 'all', 'tags': 'tech|events'}]"
2023-12-24,"Constantine, DZ",cloudy,13.0,16.3,93.0,8.0,0.0,0.335,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Public Art Unveiled', 'description': 'Civic engagement.', 'channel_focus': 'all', 'tags': 'community|city'}]"
2023-12-25,"Constantine, DZ",cloudy,5.3,10.6,94.0,19.0,0.0,0.299,,[]
2023-12-26,"Constantine, DZ",sunny,21.3,26.8,51.0,23.0,0.0,0.406,,"[{'start_time_local': '20:00', 'event_type': 'football_final', 'title': 'qualified Derby — Santa Maria vs Mathildeshire', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2023-12-27,"Constantine, DZ",sunny,19.8,30.4,53.0,17.0,0.0,0.372,,[]
2023-12-28,"Constantine, DZ",sunny,3.1,12.0,83.0,16.0,0.0,0.281,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Public Art Unveiled', 'description': 'Art initiative.', 'channel_focus': 'all', 'tags': 'community|city'}, {'start_time_local': '05:49', 'event_type': 'politics', 'title': 'Local Ordinance Proposal', 'description': 'Civic session announcement.', 'channel_focus': 'pickup', 'tags': 'politics|civics'}]"
2023-12-29,"Constantine, DZ",light_rain,8.1,20.6,69.0,5.0,3.7,0.361,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — New Cynthia vs North Gunnerville', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-12-30,"Constantine, DZ",sunny,25.3,36.8,47.0,17.0,0.0,0.358,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — South Generalfurt vs Aurora', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-12-31,"Constantine, DZ",sunny,15.1,23.9,57.0,13.0,0.0,0.378,,[]
2024-01-01,"Constantine, DZ",cloudy,9.1,19.6,90.0,20.0,0.0,0.349,,"[{'start_time_local': '10:31', 'event_type': 'politics', 'title': 'Local Ordinance Proposal', 'description': 'Civic session announcement.', 'channel_focus': 'pickup', 'tags': 'politics|civics'}]"
2024-01-02,"Constantine, DZ",sunny,14.0,18.0,70.0,2.0,0.0,0.333,,[]
2024-01-03,"Constantine, DZ",sunny,12.4,23.8,73.0,3.0,0.0,0.311,,"[{'start_time_local': '12:28', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Civic engagement.', 'channel_focus': 'delivery', 'tags': 'community|city'}]"
2024-01-04,"Constantine, DZ",sunny,17.9,24.7,62.0,19.0,0.0,0.208,,[]
2024-01-05,"Constantine, DZ",sunny,14.6,24.1,65.0,12.0,0.0,0.508,,[]
2024-01-06,"Constantine, DZ",sunny,23.4,29.9,58.0,14.0,0.0,0.207,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Temple vs Hunterfield', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-01-07,"Constantine, DZ",sunny,23.0,31.3,78.0,13.0,0.0,0.526,,[]
2024-01-08,"Constantine, DZ",sunny,23.6,36.2,54.0,12.0,0.0,0.25,,[]
2024-01-09,"Constantine, DZ",sunny,27.2,32.7,47.0,14.0,0.0,0.241,,[]
2024-01-10,"Constantine, DZ",cloudy,1.5,13.7,95.0,4.0,0.0,0.459,,[]
2024-01-11,"Constantine, DZ",light_rain,13.1,24.4,86.0,14.0,4.2,0.419,,[]
2024-01-12,"Constantine, DZ",sunny,24.1,34.0,55.0,26.0,0.0,0.355,,[]
2024-01-13,"Constantine, DZ",sunny,15.3,19.2,81.0,4.0,0.0,0.273,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Local Ordinance Proposal', 'description': 'Civic session announcement.', 'channel_focus': 'all', 'tags': 'politics|civics'}]"
2024-01-14,"Constantine, DZ",sunny,2.6,11.4,83.0,23.0,0.0,0.392,,[]
2024-01-15,"Constantine, DZ",sunny,17.7,28.4,53.0,16.0,0.0,0.358,,[]
2024-01-16,"Constantine, DZ",sunny,22.5,29.0,57.0,18.0,0.0,0.299,,[]
2024-01-17,"Constantine, DZ",cloudy,5.6,12.3,95.0,10.0,0.0,0.296,,[]
2024-01-18,"Constantine, DZ",sunny,6.5,20.5,75.0,18.0,0.0,0.258,,[]
2024-01-19,"Constantine, DZ",sunny,26.8,29.3,35.0,13.0,0.0,0.349,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Lake Irvingfurt vs Fort Chasity', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-01-20,"Constantine, DZ",light_rain,13.3,24.9,64.0,13.0,11.6,0.419,,[]
2024-01-21,"Constantine, DZ",cloudy,2.9,11.2,86.0,6.0,0.0,0.189,,[]
2024-01-22,"Constantine, DZ",sunny,15.3,23.9,66.0,11.0,0.0,0.349,,[]
2024-01-23,"Constantine, DZ",light_rain,22.3,36.5,50.0,8.0,24.7,0.281,,"[{'start_time_local': '13:21', 'event_type': 'politics', 'title': 'Local Ordinance Proposal', 'description': 'Routine policy update.', 'channel_focus': 'pickup', 'tags': 'politics|civics'}]"
2024-01-24,"Constantine, DZ",sunny,11.4,22.2,75.0,20.0,0.0,0.282,,[]
2024-01-25,"Constantine, DZ",heatwave,3.4,17.0,71.0,22.0,0.0,0.405,heatwave_alert,"[{'start_time_local': '00:00', 'event_type': 'weather_alert', 'title': 'Heatwave Alert', 'description': 'Unusually high temperatures expected. Night orders may shift later; dine-in may decrease.', 'channel_focus': 'delivery', 'tags': 'weather|heatwave|alert'}]"
2024-01-26,"Constantine, DZ",heatwave,22.9,34.1,40.0,11.0,0.0,0.383,heatwave_alert,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Public Art Unveiled', 'description': 'Art initiative.', 'channel_focus': 'all', 'tags': 'community|city'}, {'start_time_local': '00:00', 'event_type': 'weather_alert', 'title': 'Heatwave Alert', 'description': 'Unusually high temperatures expected. Night orders may shift later; dine-in may decrease.', 'channel_focus': 'delivery', 'tags': 'weather|heatwave|alert'}, {'start_time_local': '21:00', 'event_type': 'football_final', 'title': 'candid Derby — Rockville vs Port Frances', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2024-01-27,"Constantine, DZ",sunny,17.7,26.9,53.0,16.0,0.0,0.393,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Millieborough vs South Kamillestead', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
